sentence,sentence_clean,gold_label,label_id
Saman ramro ayo. Thanks Daraz.,saman ramro ayo thanks daraz,positive,1
Ekdam ramro. !!!,ekdam ramro,positive,1
Theekai xa. 😐,theekai xa,neutral,2
Saman ramro ayo. !!!,saman ramro ayo,positive,1
Theekai xa. ...,theekai xa,neutral,2
"Babal xa product, man paryo.",babal xa product man paryo,positive,1
Ekdam ramro. !!!,ekdam ramro,positive,1
Theekai xa. 😐,theekai xa,neutral,2
Paisa khera gayo.,paisa khera gayo,negative,0
"Babal xa product, man paryo. Thanks Daraz.",babal xa product man paryo thanks daraz,positive,1
Saman ramro ayo. Thanks Daraz.,saman ramro ayo thanks daraz,positive,1
Theekai xa. Ok.,theekai xa ok,neutral,2
Saman ramro ayo. 😊,saman ramro ayo,positive,1
Saman ramro ayo. ❤️,saman ramro ayo,positive,1
Saman ramro ayo. ❤️,saman ramro ayo,positive,1
Theekai xa. Ok.,theekai xa ok,neutral,2
Paisa khera gayo. 😔,paisa khera gayo,negative,0
"Babal xa product, man paryo. 😊",babal xa product man paryo,positive,1
Ekdam ramro.,ekdam ramro,positive,1
"Babal xa product, man paryo.",babal xa product man paryo,positive,1
Theekai xa. 😐,theekai xa,neutral,2
Saman ramro ayo.,saman ramro ayo,positive,1
Saman ramro ayo.,saman ramro ayo,positive,1
Paisa khera gayo.,paisa khera gayo,negative,0
Ekdam ramro.,ekdam ramro,positive,1
Saman ramro ayo.,saman ramro ayo,positive,1
Theekai xa. ...,theekai xa,neutral,2
Saman ramro ayo. ❤️,saman ramro ayo,positive,1
"Babal xa product, man paryo. 😊",babal xa product man paryo,positive,1
"Babal xa product, man paryo. !!!",babal xa product man paryo,positive,1
Ekdam ramro. ❤️,ekdam ramro,positive,1
Paisa khera gayo. 😔,paisa khera gayo,negative,0
Ekdam ramro. !!!,ekdam ramro,positive,1
Ekdam ramro. Thanks Daraz.,ekdam ramro thanks daraz,positive,1
Saman ramro ayo. Thanks Daraz.,saman ramro ayo thanks daraz,positive,1
Saman ramro ayo. ❤️,saman ramro ayo,positive,1
"Babal xa product, man paryo. Thanks Daraz.",babal xa product man paryo thanks daraz,positive,1
Ekdam ramro. 😊,ekdam ramro,positive,1
Saman ramro ayo. 😊,saman ramro ayo,positive,1
Paisa khera gayo. !!,paisa khera gayo,negative,0
"Babal xa product, man paryo. !!!",babal xa product man paryo,positive,1
Paisa khera gayo. 😔,paisa khera gayo,negative,0
"Babal xa product, man paryo.",babal xa product man paryo,positive,1
Theekai xa. ...,theekai xa,neutral,2
Theekai xa. ...,theekai xa,neutral,2
Saman ramro ayo. ❤️,saman ramro ayo,positive,1
Paisa khera gayo. !!,paisa khera gayo,negative,0
Theekai xa.,theekai xa,neutral,2
Theekai xa. Ok.,theekai xa ok,neutral,2
Paisa khera gayo.,paisa khera gayo,negative,0
Theekai xa.,theekai xa,neutral,2
Ekdam ramro. Thanks Daraz.,ekdam ramro thanks daraz,positive,1
Theekai xa.,theekai xa,neutral,2
Paisa khera gayo. !!,paisa khera gayo,negative,0
Saman ramro ayo. 😊,saman ramro ayo,positive,1
"Babal xa product, man paryo. 😊",babal xa product man paryo,positive,1
Saman ramro ayo. Thanks Daraz.,saman ramro ayo thanks daraz,positive,1
Ekdam ramro. ❤️,ekdam ramro,positive,1
Theekai xa. ...,theekai xa,neutral,2
Theekai xa. Ok.,theekai xa ok,neutral,2
Paisa khera gayo.,paisa khera gayo,negative,0
Theekai xa. 😐,theekai xa,neutral,2
"Babal xa product, man paryo. ❤️",babal xa product man paryo,positive,1
Saman ramro ayo.,saman ramro ayo,positive,1
Paisa khera gayo. 😔,paisa khera gayo,negative,0
Saman ramro ayo. ❤️,saman ramro ayo,positive,1
Ekdam ramro. !!!,ekdam ramro,positive,1
Ekdam ramro. Thanks Daraz.,ekdam ramro thanks daraz,positive,1
Saman ramro ayo. Thanks Daraz.,saman ramro ayo thanks daraz,positive,1
Theekai xa.,theekai xa,neutral,2
Paisa khera gayo.,paisa khera gayo,negative,0
Ekdam ramro. Thanks Daraz.,ekdam ramro thanks daraz,positive,1
Theekai xa.,theekai xa,neutral,2
"Babal xa product, man paryo. !!!",babal xa product man paryo,positive,1
"Babal xa product, man paryo.",babal xa product man paryo,positive,1
Paisa khera gayo.,paisa khera gayo,negative,0
Paisa khera gayo. !!,paisa khera gayo,negative,0
"Babal xa product, man paryo. !!!",babal xa product man paryo,positive,1
Theekai xa. 😐,theekai xa,neutral,2
Theekai xa. 😐,theekai xa,neutral,2
Saman ramro ayo. ❤️,saman ramro ayo,positive,1
Saman ramro ayo. Thanks Daraz.,saman ramro ayo thanks daraz,positive,1
Saman ramro ayo. ❤️,saman ramro ayo,positive,1
Theekai xa. Ok.,theekai xa ok,neutral,2
Theekai xa.,theekai xa,neutral,2
"Babal xa product, man paryo. !!!",babal xa product man paryo,positive,1
"Babal xa product, man paryo. !!!",babal xa product man paryo,positive,1
Theekai xa. Ok.,theekai xa ok,neutral,2
Paisa khera gayo.,paisa khera gayo,negative,0
Ekdam ramro. Thanks Daraz.,ekdam ramro thanks daraz,positive,1
Ekdam ramro. !!!,ekdam ramro,positive,1
Paisa khera gayo.,paisa khera gayo,negative,0
Theekai xa. Ok.,theekai xa ok,neutral,2
Theekai xa. Ok.,theekai xa ok,neutral,2
"Babal xa product, man paryo. 😊",babal xa product man paryo,positive,1
"Babal xa product, man paryo. Thanks Daraz.",babal xa product man paryo thanks daraz,positive,1
Paisa khera gayo. 😔,paisa khera gayo,negative,0
"Babal xa product, man paryo.",babal xa product man paryo,positive,1
Theekai xa. 😐,theekai xa,neutral,2
Theekai xa.,theekai xa,neutral,2
Paisa khera gayo. !!,paisa khera gayo,negative,0
Saman ramro ayo. !!!,saman ramro ayo,positive,1
"Babal xa product, man paryo. !!!",babal xa product man paryo,positive,1
"Babal xa product, man paryo. Thanks Daraz.",babal xa product man paryo thanks daraz,positive,1
Paisa khera gayo. !!,paisa khera gayo,negative,0
Paisa khera gayo. 😡,paisa khera gayo,negative,0
Theekai xa. Ok.,theekai xa ok,neutral,2
"Babal xa product, man paryo. 😊",babal xa product man paryo,positive,1
Saman ramro ayo. !!!,saman ramro ayo,positive,1
Theekai xa. 😐,theekai xa,neutral,2
Theekai xa. Ok.,theekai xa ok,neutral,2
Theekai xa. 😐,theekai xa,neutral,2
Ekdam ramro. Thanks Daraz.,ekdam ramro thanks daraz,positive,1
Saman ramro ayo. !!!,saman ramro ayo,positive,1
Saman ramro ayo. Thanks Daraz.,saman ramro ayo thanks daraz,positive,1
Saman ramro ayo. Thanks Daraz.,saman ramro ayo thanks daraz,positive,1
Theekai xa. 😐,theekai xa,neutral,2
Ekdam ramro. ❤️,ekdam ramro,positive,1
"Babal xa product, man paryo. 😊",babal xa product man paryo,positive,1
Saman ramro ayo.,saman ramro ayo,positive,1
Ekdam ramro. 😊,ekdam ramro,positive,1
Ekdam ramro. Thanks Daraz.,ekdam ramro thanks daraz,positive,1
Ekdam ramro. !!!,ekdam ramro,positive,1
Saman ramro ayo. !!!,saman ramro ayo,positive,1
Saman ramro ayo. !!!,saman ramro ayo,positive,1
Saman ramro ayo.,saman ramro ayo,positive,1
"Babal xa product, man paryo. ❤️",babal xa product man paryo,positive,1
Theekai xa. 😐,theekai xa,neutral,2
Theekai xa. ...,theekai xa,neutral,2
"Babal xa product, man paryo.",babal xa product man paryo,positive,1
Ekdam ramro. 😊,ekdam ramro,positive,1
Theekai xa.,theekai xa,neutral,2
Theekai xa. ...,theekai xa,neutral,2
Saman ramro ayo. Thanks Daraz.,saman ramro ayo thanks daraz,positive,1
"Babal xa product, man paryo. Thanks Daraz.",babal xa product man paryo thanks daraz,positive,1
"Babal xa product, man paryo. ❤️",babal xa product man paryo,positive,1
Ekdam ramro. 😊,ekdam ramro,positive,1
Paisa khera gayo. !!,paisa khera gayo,negative,0
Ekdam ramro.,ekdam ramro,positive,1
Paisa khera gayo. !!,paisa khera gayo,negative,0
Theekai xa.,theekai xa,neutral,2
Paisa khera gayo. 😡,paisa khera gayo,negative,0
"Babal xa product, man paryo. 😊",babal xa product man paryo,positive,1
Saman ramro ayo. !!!,saman ramro ayo,positive,1
Theekai xa. 😐,theekai xa,neutral,2
Saman ramro ayo.,saman ramro ayo,positive,1
Theekai xa. ...,theekai xa,neutral,2
Theekai xa. 😐,theekai xa,neutral,2
Paisa khera gayo. 😡,paisa khera gayo,negative,0
Ekdam ramro.,ekdam ramro,positive,1
Saman ramro ayo. 😊,saman ramro ayo,positive,1
Paisa khera gayo.,paisa khera gayo,negative,0
Theekai xa. ...,theekai xa,neutral,2
"Babal xa product, man paryo. !!!",babal xa product man paryo,positive,1
"Babal xa product, man paryo.",babal xa product man paryo,positive,1
Saman ramro ayo. ❤️,saman ramro ayo,positive,1
Ekdam ramro. !!!,ekdam ramro,positive,1
Ekdam ramro. 😊,ekdam ramro,positive,1
Paisa khera gayo. 😡,paisa khera gayo,negative,0
"Babal xa product, man paryo. !!!",babal xa product man paryo,positive,1
Ekdam ramro. ❤️,ekdam ramro,positive,1
Saman ramro ayo. 😊,saman ramro ayo,positive,1
Theekai xa. Ok.,theekai xa ok,neutral,2
Ekdam ramro. 😊,ekdam ramro,positive,1
"Babal xa product, man paryo. 😊",babal xa product man paryo,positive,1
Ekdam ramro. !!!,ekdam ramro,positive,1
Ekdam ramro.,ekdam ramro,positive,1
Theekai xa. Ok.,theekai xa ok,neutral,2
Theekai xa. ...,theekai xa,neutral,2
Saman ramro ayo. 😊,saman ramro ayo,positive,1
Saman ramro ayo.,saman ramro ayo,positive,1
"Babal xa product, man paryo. ❤️",babal xa product man paryo,positive,1
Saman ramro ayo.,saman ramro ayo,positive,1
Theekai xa. ...,theekai xa,neutral,2
"Babal xa product, man paryo. !!!",babal xa product man paryo,positive,1
"Babal xa product, man paryo. ❤️",babal xa product man paryo,positive,1
"Babal xa product, man paryo. 😊",babal xa product man paryo,positive,1
Theekai xa. 😐,theekai xa,neutral,2
Saman ramro ayo. !!!,saman ramro ayo,positive,1
Ekdam ramro. Thanks Daraz.,ekdam ramro thanks daraz,positive,1
"Babal xa product, man paryo. 😊",babal xa product man paryo,positive,1
Saman ramro ayo. !!!,saman ramro ayo,positive,1
"Babal xa product, man paryo. Thanks Daraz.",babal xa product man paryo thanks daraz,positive,1
Theekai xa. ...,theekai xa,neutral,2
Paisa khera gayo.,paisa khera gayo,negative,0
Theekai xa. ...,theekai xa,neutral,2
Theekai xa. ...,theekai xa,neutral,2
Ekdam ramro. !!!,ekdam ramro,positive,1
Saman ramro ayo. ❤️,saman ramro ayo,positive,1
Paisa khera gayo. 😡,paisa khera gayo,negative,0
Saman ramro ayo. Thanks Daraz.,saman ramro ayo thanks daraz,positive,1
"Babal xa product, man paryo.",babal xa product man paryo,positive,1
"Babal xa product, man paryo. Thanks Daraz.",babal xa product man paryo thanks daraz,positive,1
Theekai xa. Ok.,theekai xa ok,neutral,2
"Babal xa product, man paryo. Thanks Daraz.",babal xa product man paryo thanks daraz,positive,1
Ekdam ramro.,ekdam ramro,positive,1
Saman ramro ayo. ❤️,saman ramro ayo,positive,1
"Babal xa product, man paryo. Thanks Daraz.",babal xa product man paryo thanks daraz,positive,1
Saman ramro ayo. !!!,saman ramro ayo,positive,1
Paisa khera gayo. 😡,paisa khera gayo,negative,0
"Babal xa product, man paryo. !!!",babal xa product man paryo,positive,1
Paisa khera gayo. 😡,paisa khera gayo,negative,0
Paisa khera gayo. 😔,paisa khera gayo,negative,0
Theekai xa. Ok.,theekai xa ok,neutral,2
Saman ramro ayo. 😊,saman ramro ayo,positive,1
Theekai xa. 😐,theekai xa,neutral,2
Theekai xa. ...,theekai xa,neutral,2
Ekdam ramro.,ekdam ramro,positive,1
Theekai xa. 😐,theekai xa,neutral,2
Theekai xa. 😐,theekai xa,neutral,2
Ekdam ramro. Thanks Daraz.,ekdam ramro thanks daraz,positive,1
Paisa khera gayo. 😡,paisa khera gayo,negative,0
Ekdam ramro. !!!,ekdam ramro,positive,1
Saman ramro ayo. Thanks Daraz.,saman ramro ayo thanks daraz,positive,1
Saman ramro ayo. Thanks Daraz.,saman ramro ayo thanks daraz,positive,1
Paisa khera gayo. !!,paisa khera gayo,negative,0
Theekai xa. 😐,theekai xa,neutral,2
Theekai xa.,theekai xa,neutral,2
"Babal xa product, man paryo.",babal xa product man paryo,positive,1
Paisa khera gayo. 😔,paisa khera gayo,negative,0
Saman ramro ayo. !!!,saman ramro ayo,positive,1
Paisa khera gayo. !!,paisa khera gayo,negative,0
Ekdam ramro. Thanks Daraz.,ekdam ramro thanks daraz,positive,1
Ekdam ramro. Thanks Daraz.,ekdam ramro thanks daraz,positive,1
Paisa khera gayo. !!,paisa khera gayo,negative,0
Saman ramro ayo.,saman ramro ayo,positive,1
Theekai xa. 😐,theekai xa,neutral,2
Theekai xa. 😐,theekai xa,neutral,2
Theekai xa. ...,theekai xa,neutral,2
"Babal xa product, man paryo. Thanks Daraz.",babal xa product man paryo thanks daraz,positive,1
Saman ramro ayo.,saman ramro ayo,positive,1
Theekai xa. Ok.,theekai xa ok,neutral,2
"Babal xa product, man paryo. !!!",babal xa product man paryo,positive,1
Saman ramro ayo. !!!,saman ramro ayo,positive,1
Theekai xa. Ok.,theekai xa ok,neutral,2
Theekai xa. ...,theekai xa,neutral,2
Paisa khera gayo. 😡,paisa khera gayo,negative,0
"Babal xa product, man paryo. 😊",babal xa product man paryo,positive,1
Ekdam ramro. ❤️,ekdam ramro,positive,1
Ekdam ramro. 😊,ekdam ramro,positive,1
Paisa khera gayo. 😡,paisa khera gayo,negative,0
Theekai xa. ...,theekai xa,neutral,2
Theekai xa. 😐,theekai xa,neutral,2
"Babal xa product, man paryo.",babal xa product man paryo,positive,1
Ekdam ramro. ❤️,ekdam ramro,positive,1
Saman ramro ayo. ❤️,saman ramro ayo,positive,1
"Babal xa product, man paryo. Thanks Daraz.",babal xa product man paryo thanks daraz,positive,1
Saman ramro ayo. ❤️,saman ramro ayo,positive,1
Theekai xa. Ok.,theekai xa ok,neutral,2
Theekai xa.,theekai xa,neutral,2
Paisa khera gayo. 😔,paisa khera gayo,negative,0
Theekai xa. 😐,theekai xa,neutral,2
Theekai xa.,theekai xa,neutral,2
Saman ramro ayo.,saman ramro ayo,positive,1
Ekdam ramro. !!!,ekdam ramro,positive,1
"Babal xa product, man paryo. Thanks Daraz.",babal xa product man paryo thanks daraz,positive,1
Saman ramro ayo. Thanks Daraz.,saman ramro ayo thanks daraz,positive,1
Paisa khera gayo.,paisa khera gayo,negative,0
Ekdam ramro. 😊,ekdam ramro,positive,1
"Babal xa product, man paryo. Thanks Daraz.",babal xa product man paryo thanks daraz,positive,1
"Babal xa product, man paryo. !!!",babal xa product man paryo,positive,1
Paisa khera gayo. !!,paisa khera gayo,negative,0
Theekai xa. 😐,theekai xa,neutral,2
Saman ramro ayo. 😊,saman ramro ayo,positive,1
Theekai xa. 😐,theekai xa,neutral,2
Paisa khera gayo. 😔,paisa khera gayo,negative,0
Saman ramro ayo. 😊,saman ramro ayo,positive,1
Saman ramro ayo. 😊,saman ramro ayo,positive,1
Ekdam ramro.,ekdam ramro,positive,1
Paisa khera gayo. !!,paisa khera gayo,negative,0
Ekdam ramro. ❤️,ekdam ramro,positive,1
"Babal xa product, man paryo. 😊",babal xa product man paryo,positive,1
Saman ramro ayo. 😊,saman ramro ayo,positive,1
Saman ramro ayo.,saman ramro ayo,positive,1
"Babal xa product, man paryo.",babal xa product man paryo,positive,1
Theekai xa. 😐,theekai xa,neutral,2
Saman ramro ayo. 😊,saman ramro ayo,positive,1
"Babal xa product, man paryo.",babal xa product man paryo,positive,1
Ekdam ramro. ❤️,ekdam ramro,positive,1
Theekai xa. 😐,theekai xa,neutral,2
Ekdam ramro. !!!,ekdam ramro,positive,1
"Babal xa product, man paryo. !!!",babal xa product man paryo,positive,1
Ekdam ramro.,ekdam ramro,positive,1
Paisa khera gayo. 😔,paisa khera gayo,negative,0
Saman ramro ayo. Thanks Daraz.,saman ramro ayo thanks daraz,positive,1
Theekai xa. Ok.,theekai xa ok,neutral,2
Paisa khera gayo. 😡,paisa khera gayo,negative,0
Saman ramro ayo. !!!,saman ramro ayo,positive,1
Ekdam ramro.,ekdam ramro,positive,1
Paisa khera gayo. !!,paisa khera gayo,negative,0
"Babal xa product, man paryo. !!!",babal xa product man paryo,positive,1
Saman ramro ayo. ❤️,saman ramro ayo,positive,1
"Babal xa product, man paryo.",babal xa product man paryo,positive,1
Paisa khera gayo. 😔,paisa khera gayo,negative,0
Ekdam ramro. !!!,ekdam ramro,positive,1
"Babal xa product, man paryo. Thanks Daraz.",babal xa product man paryo thanks daraz,positive,1
"Babal xa product, man paryo. 😊",babal xa product man paryo,positive,1
"Babal xa product, man paryo.",babal xa product man paryo,positive,1
Theekai xa. Ok.,theekai xa ok,neutral,2
"Babal xa product, man paryo. ❤️",babal xa product man paryo,positive,1
